id,date,latitude,longitude,place_desc,title,description,source,links,filters
,2022-10-01,47.537099,35.704753,Novoandriivka,Shelling at Novoandriivka,"Alternate place names: Novoandriivka, Novoandriivka ",DEFMON,[],[]
,2022-10-01,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2022-10-01,47.838704,36.690244,Novosilka,Shelling at Novosilka,Alternate place names: Novosilka,DEFMON,[],[]
,2022-10-01,47.536674,35.887566,Mala Tokmachka,Shelling at Mala Tokmachka,"Alternate place names: Mala Tokmachka, Malya Tokmachka",DEFMON,[],[]
,2022-10-01,47.560718,35.769044,Orikhiv,Shelling at Orikhiv,"Alternate place names: Orikhiv,  Orihiv, Orikhov, Orihiv,Orykhiv",DEFMON,[],[]
,2022-10-01,47.805964,36.623268,Novopil',Shelling at Novopil',"Alternate place names: Novopol, Novopolya",DEFMON,[],[]
,2022-10-01,47.814293,36.805381,Neskuchne,Shelling at Neskuchne,"Alternate place names: Neskuchne, Neskuchny",DEFMON,[],[]
,2022-10-01,47.805084,35.149286,Zaporizhzhia,Shelling at Zaporizhzhia,Alternate place names: Zaporizhzhia,DEFMON,[],[]
,2022-10-01,47.897523,35.280765,Matviivka,Shelling at Matviivka,Alternate place names: Matviivka,DEFMON,[],[]
,2022-10-01,46.962725,32.360423,Novomykolaivka,Shelling at Novomykolaivka,Alternate place names: Novomykolaivka,DEFMON,[],[]
,2022-10-01,46.77801,32.181207,Stepova Dolyna,Shelling at Stepova Dolyna,Alternate place names: Stepova Dolyna,DEFMON,[],[]
,2022-10-01,46.814755,32.304537,Myrne,Shelling at Myrne,"Alternate place names: Myrne, Myrny,Mirne",DEFMON,[],[]
,2022-10-01,47.467835,33.485238,Ol'hyne,Shelling at Ol'hyne,"Alternate place names: Olgyne, Holgyna, Olhyny, Olhino, Olgany, Olhyne",DEFMON,[],[]
,2022-10-01,46.896676,32.079967,Mykolaiv,Shelling at Mykolaiv,Alternate place names: Mykolaiv,DEFMON,[],[]
,2022-10-01,47.432958,33.402602,Arkhanhel's'ke,Shelling at Arkhanhel's'ke,Alternate place names: Arkhangelske,DEFMON,[],[]
,2022-10-01,46.615129,31.540053,Ochakiv,Shelling at Ochakiv,Alternate place names: Ochakiv,DEFMON,[],[]
,2022-10-01,47.162029,33.108278,Sukhyi Stavok,Shelling at Sukhyi Stavok,"Alternate place names: Sukhy Stavok, Sukhoi Stavka, Suhy Stavok",DEFMON,[],[]
,2022-10-01,47.172217,33.005622,Blahodativka,Shelling at Blahodativka,Alternate place names: Blagodativka,DEFMON,[],[]
,2022-10-01,47.595363,34.663305,Illinka,Shelling at Illinka,Alternate place names: Illinka,DEFMON,[],[]
,2022-10-01,46.454133,30.740614,Odesa,Shelling at Odesa,Alternate place names: Odesa,DEFMON,[],[]
,2022-10-02,52.068863,31.843614,Khrinivka,Shelling at Khrinivka,Alternate place names: Khrinivka,DEFMON,[],[]
,2022-10-02,52.307612,33.118218,Buchky,Shelling at Buchky,"Alternate place names: Buchka,Bucha, Buchki",DEFMON,[],[]
,2022-10-02,51.908642,34.207753,Muraveinya,Shelling at Muraveinya,"Alternate place names: Muraveynya, Anthills",DEFMON,[],[]
,2022-10-02,52.182322,34.029419,Seredyna-Buda,Shelling at Seredyna-Buda,"Alternate place names: Seredyna-Buda, Seredyna Buda",DEFMON,[],[]
,2022-10-02,51.230596,34.327752,Budky,Shelling at Budky,"Alternate place names: Budky,Budka",DEFMON,[],[]
,2022-10-02,51.885807,34.195072,Fotovyzh,Shelling at Fotovyzh,"Alternate place names: Fotovyzh, Fotovizh",DEFMON,[],[]
,2022-10-02,48.889021,37.116334,Nikopol,Shelling at Nikopol,Alternate place names: Nikopol,DEFMON,[],[]
,2022-10-02,50.291642,36.977,Vovchans'k,Shelling at Vovchans'k,Alternate place names: Vovchansk,DEFMON,[],[]
,2022-10-02,50.30165,36.868988,Hatyshche,Shelling at Hatyshche,"Alternate place names: Gatyshche, Gatishche",DEFMON,[],[]
,2022-10-02,48.925875,38.184257,Hryhorivka,Shelling at Hryhorivka,Alternate place names: Hryhorivka,DEFMON,[],[]
,2022-10-02,48.923523,38.246759,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Bilogorivka, Belogorivka",DEFMON,[],[]
,2022-10-02,49.187136,37.799754,Ridkodub,Shelling at Ridkodub,"Alternate place names: Ridkodub, Rydkodub",DEFMON,[],[]
,2022-10-02,48.596926,37.982069,Bakhmut,Shelling at Bakhmut,Alternate place names: Bakhmut,DEFMON,[],[]
,2022-10-02,48.400446,37.969482,Maiors'ka station,Shelling at Maiors'ka station,"Alternate place names: Mayorsky, Mayorsk",DEFMON,[],[]
,2022-10-02,48.324452,37.839757,Niu-York,Shelling at Niu-York,Alternate place names: New York,DEFMON,[],[]
,2022-10-02,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-10-02,48.094422,37.726703,Opytne,Shelling at Opytne,"Alternate place names: Opytne, Opytny",DEFMON,[],[]
,2022-10-02,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2022-10-02,48.431823,38.020586,Zaitseve,Shelling at Zaitseve,"Alternate place names: Zaitseve, Zaitsevo, Zaytseve, Zaytsevo, Zaytsevo",DEFMON,[],[]
,2022-10-02,48.705791,38.134292,Yakovlivka,Shelling at Yakovlivka,Alternate place names: Yakovlivka,DEFMON,[],[]
,2022-10-02,48.692717,38.07341,Soledar,Shelling at Soledar,Alternate place names: Soledar,DEFMON,[],[]
,2022-10-02,48.745938,38.152234,Vesele,Shelling at Vesele,"Alternate place names: Vesele, Veselaya,  Vesely",DEFMON,[],[]
,2022-10-02,48.08264,37.621653,Pervomais'ke,Shelling at Pervomais'ke,"Alternate place names: Pervomaiske, Pervomaiskyi, Pervomayske",DEFMON,[],[]
,2022-10-02,47.83663313,36.68425809,Novoselivka,Shelling at Novoselivka,"Alternate place names: Novoselivka, Novoselyvka",DEFMON,[],[]
,2022-10-02,48.656053,38.002999,Paraskoviivka,Shelling at Paraskoviivka,Alternate place names: Paraskoviivka,DEFMON,[],[]
,2022-10-02,48.858739,38.18899,Verkhn'okam'yans'ke,Shelling at Verkhn'okam'yans'ke,Alternate place names: Verkhnokamianske,DEFMON,[],[]
,2022-10-02,48.530304,37.961978,Klishchiivka,Shelling at Klishchiivka,"Alternate place names: Klishchiivka, Klishchivka, Hlyshchiyivka",DEFMON,[],[]
,2022-10-02,48.663465,38.097144,Bakhmuts'ke,Shelling at Bakhmuts'ke,"Alternate place names: Bakhmutske, Bakhmutsky",DEFMON,[],[]
,2022-10-02,48.753613,38.080756,Rozdolivka,Shelling at Rozdolivka,"Alternate place names: Rozdolivka, Rozdil'ne",DEFMON,[],[]
,2022-10-02,48.142692,37.190017,Yurivka,Shelling at Yurivka,"Alternate place names: Yuryivka, Yuriyvka",DEFMON,[],[]
,2022-10-02,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2022-10-02,48.103427,37.55407,Netailove,Shelling at Netailove,"Alternate place names: Netaylove, Netaylovy, Netaylovye",DEFMON,[],[]
,2022-10-02,47.854118,37.473527,Novomykhailivka,Shelling at Novomykhailivka,"Alternate place names: Novomykhailivka, Novomykhaylivka",DEFMON,[],[]
,2022-10-02,47.750546,37.21134,Pavlivka,Shelling at Pavlivka,Alternate place names: Pavlivka,DEFMON,[],[]
,2022-10-02,48.095517,37.670183,Vodyane,Shelling at Vodyane,"Alternate place names: Vodyanyi, Vodyane, Vodyanny",DEFMON,[],[]
,2022-10-02,47.778148,37.076934,Prechystivka,Shelling at Prechystivka,"Alternate place names: Prychystivka, Prechistivka, Prychistivka",DEFMON,[],[]
,2022-10-02,47.863575,36.999368,Shakhtars'ke,Shelling at Shakhtars'ke,"Alternate place names: Shakhtarskyi, Shakhtarske",DEFMON,[],[]
,2022-10-02,47.983004,37.301904,Kurakhove,Shelling at Kurakhove,"Alternate place names: Kurakhove, Kurakhovo",DEFMON,[],[]
,2022-10-02,47.855757,37.209317,Bohoyavlenka,Shelling at Bohoyavlenka,Alternate place names: Bogoyavlenka,DEFMON,[],[]
,2022-10-02,47.896887,37.21711,Trudove,Shelling at Trudove,Alternate place names: Trudove,DEFMON,[],[]
,2022-10-02,48.502079,38.018305,Odradivka,Shelling at Odradivka,Alternate place names: Odradivka,DEFMON,[],[]
,2022-10-02,47.647177,36.151581,Zaliznychne,Shelling at Zaliznychne,"Alternate place names: Zaliznychne,Zaliznychny",DEFMON,[],[]
,2022-10-02,47.650279,36.294567,Hulyaipole,Shelling at Hulyaipole,"Alternate place names: Huliaipole, Huliaipilm, Gulyaipole, Gulyaypole",DEFMON,[],[]
,2022-10-02,47.839867,36.847816,Velyka Novosilka,Shelling at Velyka Novosilka,"Alternate place names: Velyka Novosilka, Velika Novosilka, Veliky Novosilka, Velikay Novosilka",DEFMON,[],[]
,2022-10-02,47.832241,36.804251,Vremivka,Shelling at Vremivka,"Alternate place names: Vremivka, Time, Uremivka",DEFMON,[],[]
,2022-10-02,47.713027,36.48893,Poltavka,Shelling at Poltavka,Alternate place names: Poltavka,DEFMON,[],[]
,2022-10-02,47.83732,37.109308,Novoukrainka,Shelling at Novoukrainka,"Alternate place names: Novoukrainskyi, Novoukrayinka",DEFMON,[],[]
,2022-10-02,47.537099,35.704753,Novoandriivka,Shelling at Novoandriivka,"Alternate place names: Novoandriivka, Novoandriivka ",DEFMON,[],[]
,2022-10-02,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2022-10-02,47.838704,36.690244,Novosilka,Shelling at Novosilka,Alternate place names: Novosilka,DEFMON,[],[]
,2022-10-02,47.60901,36.056539,Huliaipilske,Shelling at Huliaipilske,"Alternate place names: Gulyaipilske, Gulyaipilskyi,Gulyapilske",DEFMON,[],[]
,2022-10-02,47.560718,35.769044,Orikhiv,Shelling at Orikhiv,"Alternate place names: Orikhiv,  Orihiv, Orikhov, Orihiv,Orykhiv",DEFMON,[],[]
,2022-10-02,47.805964,36.623268,Novopil',Shelling at Novopil',"Alternate place names: Novopol, Novopolya",DEFMON,[],[]
,2022-10-02,47.814293,36.805381,Neskuchne,Shelling at Neskuchne,"Alternate place names: Neskuchne, Neskuchny",DEFMON,[],[]
,2022-10-02,47.805084,35.149286,Zaporizhzhia,Shelling at Zaporizhzhia,Alternate place names: Zaporizhzhia,DEFMON,[],[]
,2022-10-02,47.037744,32.442594,Pervomais'ke,Shelling at Pervomais'ke,Alternate place names: Pervomaiske,DEFMON,[],[]
,2022-10-02,46.896676,32.079967,Mykolaiv,Shelling at Mykolaiv,Alternate place names: Mykolaiv,DEFMON,[],[]
,2022-10-02,47.84403,33.36331,Kryvyi Rih,Shelling at Kryvyi Rih,Alternate place names: Kryvyi Rih,DEFMON,[],[]
,2022-10-02,46.615129,31.540053,Ochakiv,Shelling at Ochakiv,Alternate place names: Ochakiv,DEFMON,[],[]
,2022-10-02,47.172217,33.005622,Blahodativka,Shelling at Blahodativka,Alternate place names: Blagodativka,DEFMON,[],[]
,2022-10-02,47.595363,34.663305,Illinka,Shelling at Illinka,Alternate place names: Illinka,DEFMON,[],[]
,2022-10-02,46.454133,30.740614,Odesa,Shelling at Odesa,Alternate place names: Odesa,DEFMON,[],[]
,2022-10-03,51.181193,35.081807,Basivka,Shelling at Basivka,Alternate place names: Basivka,DEFMON,[],[]
,2022-10-03,50.41843,35.469091,Velyka Pysarivka,Shelling at Velyka Pysarivka,"Alternate place names: Velyka Pisarivka,Velika Pisarivka, Velika Pysarivka",DEFMON,[],[]
,2022-10-03,51.076185,34.819468,Pysarivka,Shelling at Pysarivka,Alternate place names: Pisarivka,DEFMON,[],[]
,2022-10-03,51.067325,34.912505,Kyyanytsya,Shelling at Kyyanytsya,"Alternate place names: Kyyanytsia, Kiyanytsia",DEFMON,[],[]
,2022-10-03,50.067994,36.691891,Fedorivka,Shelling at Fedorivka,Alternate place names: Fedorivka,DEFMON,[],[]
,2022-10-03,49.850057,37.67508,Dvorichna,Shelling at Dvorichna,"Alternate place names: Dvorichna, Dvorichny",DEFMON,[],[]
,2022-10-03,48.923523,38.246759,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Bilogorivka, Belogorivka",DEFMON,[],[]
,2022-10-03,48.862652,38.08794,Sivers'k,Shelling at Sivers'k,Alternate place names: Siversk,DEFMON,[],[]
,2022-10-03,48.71879,37.576403,Kramatorsk,Shelling at Kramatorsk,Alternate place names: Kramatorsk,DEFMON,[],[]
,2022-10-03,49.187136,37.799754,Ridkodub,Shelling at Ridkodub,"Alternate place names: Ridkodub, Rydkodub",DEFMON,[],[]
,2022-10-03,49.12784,37.968562,Novosadove,Shelling at Novosadove,Alternate place names: Novosadove,DEFMON,[],[]
,2022-10-03,49.09068,37.959225,Terny,Shelling at Terny,"Alternate place names: Terny, Terni, Terna",DEFMON,[],[]
,2022-10-03,48.927387,37.936916,Yampil,Shelling at Yampil,Alternate place names: Yampil,DEFMON,[],[]
,2022-10-03,49.260435,37.858494,Druzhelyubivka,Shelling at Druzhelyubivka,Alternate place names: Druzhelyubivka,DEFMON,[],[]
,2022-10-03,48.596926,37.982069,Bakhmut,Shelling at Bakhmut,Alternate place names: Bakhmut,DEFMON,[],[]
,2022-10-03,48.400446,37.969482,Maiors'ka station,Shelling at Maiors'ka station,"Alternate place names: Mayorsky, Mayorsk",DEFMON,[],[]
,2022-10-03,48.854541,37.585258,Slovyansk,Shelling at Slovyansk,"Alternate place names: Slovyansk, Sloviansk, Slavyansk",DEFMON,[],[]
,2022-10-03,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-10-03,48.105153,37.488709,Karlivka,Shelling at Karlivka,Alternate place names: Karlivka,DEFMON,[],[]
,2022-10-03,47.778024,37.247411,Vuhledar,Shelling at Vuhledar,"Alternate place names: Vuhledar,  Vugledar, Vugledar, Coal",DEFMON,[],[]
,2022-10-03,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2022-10-03,48.431823,38.020586,Zaitseve,Shelling at Zaitseve,"Alternate place names: Zaitseve, Zaitsevo, Zaytseve, Zaytsevo, Zaytsevo",DEFMON,[],[]
,2022-10-03,48.705791,38.134292,Yakovlivka,Shelling at Yakovlivka,Alternate place names: Yakovlivka,DEFMON,[],[]
,2022-10-03,48.692717,38.07341,Soledar,Shelling at Soledar,Alternate place names: Soledar,DEFMON,[],[]
,2022-10-03,48.745938,38.152234,Vesele,Shelling at Vesele,"Alternate place names: Vesele, Veselaya,  Vesely",DEFMON,[],[]
,2022-10-03,48.08264,37.621653,Pervomais'ke,Shelling at Pervomais'ke,"Alternate place names: Pervomaiske, Pervomaiskyi, Pervomayske",DEFMON,[],[]
,2022-10-03,48.806004,38.245328,Spirne,Shelling at Spirne,"Alternate place names: Spirne, Spirnyi,Spirnye, Spirna",DEFMON,[],[]
,2022-10-03,48.858739,38.18899,Verkhn'okam'yans'ke,Shelling at Verkhn'okam'yans'ke,Alternate place names: Verkhnokamianske,DEFMON,[],[]
,2022-10-03,48.390424,37.85975,Toretsk,Shelling at Toretsk,Alternate place names: Toretsk,DEFMON,[],[]
,2022-10-03,48.663465,38.097144,Bakhmuts'ke,Shelling at Bakhmuts'ke,"Alternate place names: Bakhmutske, Bakhmutsky",DEFMON,[],[]
,2022-10-03,48.753613,38.080756,Rozdolivka,Shelling at Rozdolivka,"Alternate place names: Rozdolivka, Rozdil'ne",DEFMON,[],[]
,2022-10-03,48.142692,37.190017,Yurivka,Shelling at Yurivka,"Alternate place names: Yuryivka, Yuriyvka",DEFMON,[],[]
,2022-10-03,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2022-10-03,48.103427,37.55407,Netailove,Shelling at Netailove,"Alternate place names: Netaylove, Netaylovy, Netaylovye",DEFMON,[],[]
,2022-10-03,47.854118,37.473527,Novomykhailivka,Shelling at Novomykhailivka,"Alternate place names: Novomykhailivka, Novomykhaylivka",DEFMON,[],[]
,2022-10-03,47.750546,37.21134,Pavlivka,Shelling at Pavlivka,Alternate place names: Pavlivka,DEFMON,[],[]
,2022-10-03,47.747236,37.309188,Mykil's'ke,Shelling at Mykil's'ke,"Alternate place names: Mykilske, Mykilsk, Mykilskyi, Mikilski",DEFMON,[],[]
,2022-10-03,48.095517,37.670183,Vodyane,Shelling at Vodyane,"Alternate place names: Vodyanyi, Vodyane, Vodyanny",DEFMON,[],[]
,2022-10-03,47.778148,37.076934,Prechystivka,Shelling at Prechystivka,"Alternate place names: Prychystivka, Prechistivka, Prychistivka",DEFMON,[],[]
,2022-10-03,48.354229,37.829475,Nelipivka,Shelling at Nelipivka,"Alternate place names: Nelipivka, Nelipovka",DEFMON,[],[]
,2022-10-03,48.502079,38.018305,Odradivka,Shelling at Odradivka,Alternate place names: Odradivka,DEFMON,[],[]
,2022-10-03,47.647177,36.151581,Zaliznychne,Shelling at Zaliznychne,"Alternate place names: Zaliznychne,Zaliznychny",DEFMON,[],[]
,2022-10-03,47.650279,36.294567,Hulyaipole,Shelling at Hulyaipole,"Alternate place names: Huliaipole, Huliaipilm, Gulyaipole, Gulyaypole",DEFMON,[],[]
,2022-10-03,47.839867,36.847816,Velyka Novosilka,Shelling at Velyka Novosilka,"Alternate place names: Velyka Novosilka, Velika Novosilka, Veliky Novosilka, Velikay Novosilka",DEFMON,[],[]
,2022-10-03,47.832241,36.804251,Vremivka,Shelling at Vremivka,"Alternate place names: Vremivka, Time, Uremivka",DEFMON,[],[]
,2022-10-03,47.83732,37.109308,Novoukrainka,Shelling at Novoukrainka,"Alternate place names: Novoukrainskyi, Novoukrayinka",DEFMON,[],[]
,2022-10-03,47.735299,36.537112,Ol'hivs'ke,Shelling at Ol'hivs'ke,Alternate place names: Olgivske,DEFMON,[],[]
,2022-10-03,47.938845,37.51388,Mar'inka,Shelling at Mar'inka,"Alternate place names: Marinkam, Mariinka, Maryinka, Maryinka",DEFMON,[],[]
,2022-10-03,47.785493,36.692891,Rivnopil,Shelling at Rivnopil,Alternate place names: Rivnopillia,DEFMON,[],[]
,2022-10-03,47.60901,36.056539,Huliaipilske,Shelling at Huliaipilske,"Alternate place names: Gulyaipilske, Gulyaipilskyi,Gulyapilske",DEFMON,[],[]
,2022-10-03,47.536674,35.887566,Mala Tokmachka,Shelling at Mala Tokmachka,"Alternate place names: Mala Tokmachka, Malya Tokmachka",DEFMON,[],[]
,2022-10-03,47.814293,36.805381,Neskuchne,Shelling at Neskuchne,"Alternate place names: Neskuchne, Neskuchny",DEFMON,[],[]
,2022-10-03,47.805084,35.149286,Zaporizhzhia,Shelling at Zaporizhzhia,Alternate place names: Zaporizhzhia,DEFMON,[],[]
,2022-10-03,46.896676,32.079967,Mykolaiv,Shelling at Mykolaiv,Alternate place names: Mykolaiv,DEFMON,[],[]
,2022-10-03,47.84403,33.36331,Kryvyi Rih,Shelling at Kryvyi Rih,Alternate place names: Kryvyi Rih,DEFMON,[],[]
,2022-10-03,47.172217,33.005622,Blahodativka,Shelling at Blahodativka,Alternate place names: Blagodativka,DEFMON,[],[]
,2022-10-03,48.46159443,35.00109913,Dnipro,Shelling at Dnipro,Alternate place names: Dnipro,DEFMON,[],[]
,2022-10-04,51.076185,34.819468,Pysarivka,Shelling at Pysarivka,Alternate place names: Pisarivka,DEFMON,[],[]
,2022-10-04,49.946466,36.320958,Kharkiv,Shelling at Kharkiv,Alternate place names: Kharkiv,DEFMON,[],[]
,2022-10-04,50.19001,36.720428,Varvarivka,Shelling at Varvarivka,Alternate place names: Varvarivka,DEFMON,[],[]
,2022-10-04,50.291642,36.977,Vovchans'k,Shelling at Vovchans'k,Alternate place names: Vovchansk,DEFMON,[],[]
,2022-10-04,50.302446,36.398606,Strilecha,Shelling at Strilecha,"Alternate place names: Strelcha, Strelecha, Strylecha",DEFMON,[],[]
,2022-10-04,49.850057,37.67508,Dvorichna,Shelling at Dvorichna,"Alternate place names: Dvorichna, Dvorichny",DEFMON,[],[]
,2022-10-04,49.98348746,36.503718,Vil'khivka,Shelling at Vil'khivka,"Alternate place names: Vilkhuvatka, Volohivka",DEFMON,[],[]
,2022-10-04,48.919697,38.12683,Serebryanka,Shelling at Serebryanka,"Alternate place names: Serebryanka, Serebryansky",DEFMON,[],[]
,2022-10-04,48.923523,38.246759,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Bilogorivka, Belogorivka",DEFMON,[],[]
,2022-10-04,48.71879,37.576403,Kramatorsk,Shelling at Kramatorsk,Alternate place names: Kramatorsk,DEFMON,[],[]
,2022-10-04,48.596926,37.982069,Bakhmut,Shelling at Bakhmut,Alternate place names: Bakhmut,DEFMON,[],[]
,2022-10-04,48.400446,37.969482,Maiors'ka station,Shelling at Maiors'ka station,"Alternate place names: Mayorsky, Mayorsk",DEFMON,[],[]
,2022-10-04,48.145252,37.738001,Avdiivka,Shelling at Avdiivka,"Alternate place names: Avdiivka, Avdiyivka",DEFMON,[],[]
,2022-10-04,48.094422,37.726703,Opytne,Shelling at Opytne,"Alternate place names: Opytne, Opytny",DEFMON,[],[]
,2022-10-04,48.735848,38.209602,Bilohorivka,Shelling at Bilohorivka,"Alternate place names: Bilohorivka, Belogorivka, Belogorovka, Bilorogovka, Bilogorivka",DEFMON,[],[]
,2022-10-04,48.431823,38.020586,Zaitseve,Shelling at Zaitseve,"Alternate place names: Zaitseve, Zaitsevo, Zaytseve, Zaytsevo, Zaytsevo",DEFMON,[],[]
,2022-10-04,48.705791,38.134292,Yakovlivka,Shelling at Yakovlivka,Alternate place names: Yakovlivka,DEFMON,[],[]
,2022-10-04,48.692717,38.07341,Soledar,Shelling at Soledar,Alternate place names: Soledar,DEFMON,[],[]
,2022-10-04,48.08264,37.621653,Pervomais'ke,Shelling at Pervomais'ke,"Alternate place names: Pervomaiske, Pervomaiskyi, Pervomayske",DEFMON,[],[]
,2022-10-04,48.858739,38.18899,Verkhn'okam'yans'ke,Shelling at Verkhn'okam'yans'ke,Alternate place names: Verkhnokamianske,DEFMON,[],[]
,2022-10-04,48.663465,38.097144,Bakhmuts'ke,Shelling at Bakhmuts'ke,"Alternate place names: Bakhmutske, Bakhmutsky",DEFMON,[],[]
,2022-10-04,47.99328,37.505353,Krasnohorivka,Shelling at Krasnohorivka,Alternate place names: Krasnohorivka,DEFMON,[],[]
,2022-10-04,47.854118,37.473527,Novomykhailivka,Shelling at Novomykhailivka,"Alternate place names: Novomykhailivka, Novomykhaylivka",DEFMON,[],[]
,2022-10-04,47.855757,37.209317,Bohoyavlenka,Shelling at Bohoyavlenka,Alternate place names: Bogoyavlenka,DEFMON,[],[]
,2022-10-04,47.647177,36.151581,Zaliznychne,Shelling at Zaliznychne,"Alternate place names: Zaliznychne,Zaliznychny",DEFMON,[],[]
,2022-10-04,47.650279,36.294567,Hulyaipole,Shelling at Hulyaipole,"Alternate place names: Huliaipole, Huliaipilm, Gulyaipole, Gulyaypole",DEFMON,[],[]
,2022-10-04,47.83732,37.109308,Novoukrainka,Shelling at Novoukrainka,"Alternate place names: Novoukrainskyi, Novoukrayinka",DEFMON,[],[]
